ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
01140265528786646775,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.484138,-0.357751",Valncia,169,,169,,,3,5,,5
01069037604599156390,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4943,-0.374502",Valncia,,,,,,2,1,,4
00943407658046118425,"Alojamiento entero: loft en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.4954,-0.3624",Valencia,159,,159,,,1,1,1,2
00973854286160519904,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4571,-0.3582",Valncia,,160,160,5.0,3,1,1,2,4
00725709692225103122,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.49758,-0.39511",Valencia,34,34,34,4.52,23,1,1,1,
00000000000049592018,"Alojamiento entero: casa rural en València, España",Alojamiento entero,Alojamiento,Valencia,"39.42068,-0.3408",Valncia,,120,120,,,2,5,,4
00748234863169693538,"Habitación en València, España",Habitación,Habitación,Valencia,"39.46379,-0.37288",Valncia,,,,4.81,140,1,1,,
00000000000013367614,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46991,-0.37621",Valncia,,,,4.79,408,2,2,2,4
00878110612941941127,"Habitación en València, España",Habitación,Habitación,Valencia,"39.469779,-0.399017",Valncia,153,150,152,4.86,7,3,1,,
00000000000010410346,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.45812,-0.36721",Valncia,,,,4.62,65,3,1,3,4
00000000000049963878,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46232,-0.37205",Valncia,,80,80,,,1,1,1,2
00884156473125191014,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.460936,-0.345212",Valncia,171,,171,4.8,5,3,1,3,6
00888923154285337281,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.45688,-0.35911",Valencia,70,70,70,,,1,1,,
00000000000050621566,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47257,-0.32898",Valncia,,,,,,2,1,2,4
00569426498581100449,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47935,-0.37802",Valncia,140,130,135,4.86,84,1,1,3,4
00000000000023710339,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4771,-0.3777",Valncia,150,130,140,,,2,1,3,4
00000000000023909796,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47303,-0.32959",Valncia,,,,4.78,158,2,1,3,4
00881088577644145863,"Habitación en València, España",Habitación,Habitación,Valencia,"39.47443,-0.32972",Valncia,,33,33,,,1,1,,
00839209709975019790,"Alojamiento entero: piso en Mislata, España",Alojamiento entero,Alojamiento,Valencia,"39.4749,-0.4197",Mislata,,115,115,,,2,2,4,5
01139887494512110058,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.45443,-0.38801",Valncia,,90,90,,,3,1,,4
00967251507632445709,"Alojamiento entero: vivienda en València, España",Alojamiento entero,Alojamiento,Valencia,"39.474,-0.3288",Valncia,,141,141,4.83,6,1,5,2,2
01114725550607049314,"Habitación en València, España",Habitación,Habitación,Valencia,"39.471003,-0.402597",Valncia,30,30,30,,2,1,1,,
00692161782115483450,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47216,-0.33427",Valncia,,95,95,4.92,13,1,2,2,4
00000000000017528101,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4138,-0.3345",Valncia,,,,,,1,1,1,2
00000000000025435328,"Alojamiento entero: loft en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.49484,-0.36191",Valencia,,,,,,1,1,1,2
00910095260259050043,"Alojamiento entero: piso en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.4717,-0.3778",Valencia,,,,4.75,12,1,1,,2
01136997946103947247,"Habitación en Burjassot, España",Habitación,Habitación,Valencia,"39.512516,-0.414735",Burjassot,30,20,25,,2,0,1,,
00000000000043472601,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.45232,-0.36007",Valncia,300,108,204,4.0,11,2,1,2,6
00000000000023265780,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.48439,-0.38539",Valncia,195,,195,4.83,127,2,1,2,4
01022273456453727358,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4572,-0.3582",Valncia,,180,180,,2,1,1,1,2
00000000000005744385,"Habitación en València, España",Habitación,Habitación,Valencia,"39.486341,-0.367015",Valncia,,38,38,,,1,1,1,
00000000000049926833,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4547,-0.359",Valncia,,70,70,4.58,74,2,1,3,4
01071051901060054218,"Alojamiento entero: apartamento con servicios en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4621,-0.3727",Valncia,215,215,215,4.75,8,1,1,3,4
01151590331695782803,"Habitación privada en: piso en València, España",Habitación privada en,Habitación,Valencia,"39.478841,-0.327888",Valncia,40,40,40,,,1,2,,2
00709162753361572123,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.479317,-0.382286",Valncia,167,136,152,4.71,58,1,1,2,3
00700752561471145610,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.4683,-0.3839",Valencia,34,37,36,4.52,44,4,1,,
01094834084382559312,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.471587,-0.3799",Valncia,,,,4.63,8,2,2,,4
00000000000025079627,"Alojamiento entero: piso en Valencia / València, España",Alojamiento entero,Alojamiento,Valencia,"39.45323,-0.36139",Valencia  Valncia,,351,351,4.0,5,2,1,3,6
01008360732304283498,"Alojamiento entero: apartamento con servicios en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4795,-0.3315",Valncia,,134,134,4.82,17,1,1,2,4
01086468473627642011,"Habitación en València, España",Habitación,Habitación,Valencia,"39.465256,-0.394526",Valncia,,,,,2,1,1,,
00000000000015071471,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4736,-0.3579",Valncia,42,42,42,4.78,49,3,1,1,
01009125284485694795,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.473302,-0.328414",Valncia,300,,300,,,3,1,,6
00757017589001264110,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4853,-0.37803",Valncia,50,50,50,4.33,12,1,1,1,
01001390543388726509,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4873,-0.3892",Valncia,157,157,157,4.76,29,2,1,2,3
00000000000023071150,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.45447,-0.38989",Valncia,,,,4.8,186,1,1,1,2
00000000000037321576,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.47323,-0.38567",Valencia,,,,,,1,1,2,
01151986472225903829,"Alojamiento entero: vivienda en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46304,-0.37394",Valncia,,70,70,,,1,1,,4
01125896207596011205,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4847,-0.3709",Valncia,542,255,398,,1,1,1,2,4
00648310671865845170,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47378,-0.36075",Valncia,127,,127,4.69,51,1,1,,2
00000000000041177555,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.48652,-0.37981",Valncia,,,,,,2,5,3,4
01088944938874844963,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.482352,-0.373697",Valncia,100,65,82,4.5,4,1,1,1,3
00938377312774294808,"Habitación en València, España",Habitación,Habitación,Valencia,"39.451617,-0.33526",Valncia,,35,35,4.33,3,1,1,1,
00000000000006406953,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47591,-0.38118",Valncia,,,,4.79,246,3,2,3,5
01107775165694079399,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.479702,-0.328582",Valncia,242,154,198,4.89,9,2,1,4,5
01100519760885222791,"Habitación en València, España",Habitación,Habitación,Valencia,"39.496543,-0.367879",Valncia,53,53,53,,1,1,1,1,
01112911521321007433,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4768,-0.3282",Valncia,137,104,120,,1,2,1,,3
01018063891078278971,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4507,-0.3852",Valncia,253,240,246,,,4,1,4,7
00845660020197985218,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.469818,-0.392599",Valncia,120,120,120,,,2,1,2,6
00647541747672319535,"Habitación en València, España",Habitación,Habitación,Valencia,"39.47215,-0.35423",Valncia,,,,4.8,84,1,1,,
00652325137945285960,"Alojamiento entero: piso en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.44591,-0.3481",Valencia,160,,160,4.78,32,2,1,,4
00000000000051537799,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.45951,-0.35905",Valncia,,125,125,4.7,66,2,2,3,5
00760843440097984618,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46205,-0.37429",Valncia,175,144,160,4.47,64,2,1,2,4
01145106173050203663,"Alojamiento entero: piso en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.47259,-0.38247",Valencia,,,,,,1,1,,2
00755825648298136089,"Habitación en València, España",Habitación,Habitación,Valencia,"39.49725,-0.36921",Valncia,,,,4.62,21,1,1,1,
00000000000045859103,"Habitación en València, España",Habitación,Habitación,Valencia,"39.47413,-0.36819",Valncia,67,57,62,,,1,1,1,
01004022632273887581,"Habitación en Alboraya, España",Habitación,Habitación,Valencia,"39.500166,-0.353968",Alboraya,37,37,37,,1,1,1,,
00732479298914515949,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4669,-0.3408",Valncia,22,23,22,4.8,25,1,1,,
00000000000023048212,"Habitación en València, España",Habitación,Habitación,Valencia,"39.46314,-0.40258",Valncia,,,,,,1,1,1,
00000000000013536223,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4665,-0.3658",Valncia,,,,,,3,1,4,5
00841958313869901837,"Habitación en València, España",Habitación,Habitación,Valencia,"39.49401,-0.36954",Valncia,60,60,60,3.8,5,1,1,,
00876645498452777636,"Habitación en Torrent, España",Habitación,Habitación,Valencia,"39.43927,-0.45969",Torrent,19,19,19,,,1,1,1,
00691931249336710053,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47804,-0.37944",Valncia,150,133,142,4.56,59,1,1,2,3
01145516244549126927,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46024,-0.37196",Valncia,149,,149,,,1,1,2,4
01122375443591651478,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.460809,-0.369687",Valncia,,,,5.0,3,4,2,5,8
01094766604019218862,"Habitación en València, España",Habitación,Habitación,Valencia,"39.46752,-0.37462",Valncia,206,206,206,4.86,7,1,1,1,
01102646954256995239,"Habitación en Benicalap, España",Habitación,Habitación,Valencia,"39.49229,-0.40164",Benicalap,74,74,74,3.67,3,1,1,1,
00650256743544934900,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.47701,-0.34961",Valencia,50,50,50,,,1,1,1,
00913524697610574880,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4864,-0.3891",Valncia,40,40,40,4.71,7,1,1,,
00000000000050143421,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47124,-0.33372",Valncia,,,,4.64,14,1,1,1,1
00000000000035255061,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4922,-0.3618",Valncia,32,28,30,4.65,40,1,1,1,
01032606322769463094,"Alojamiento entero: vivienda en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4815,-0.3274",Valncia,190,190,190,,,1,1,2,4
00000000000012894016,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4672,-0.35168",Valncia,,115,115,4.82,175,3,5,4,5
00751480606882983559,"Habitación en València, España",Habitación,Habitación,Valencia,"39.49231,-0.38844",Valncia,,,,,,1,1,1,
00968197346953163564,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.470529,-0.395538",Valncia,,,,4.69,16,3,1,,4
01150794456128893138,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47423,-0.38168",Valncia,150,,150,,,1,1,,4
00888324789791042328,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46192,-0.37313",Valncia,,,,,,1,1,,2
00948425745588997078,"Habitación en València, España",Habitación,Habitación,Valencia,"39.458,-0.37",Valncia,60,,60,4.25,28,1,1,1,
01012702978268978865,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4587,-0.3947",Valncia,,,,,,2,1,6,
01008042342787533351,"Habitación en València, España",Habitación,Habitación,Valencia,"39.462444,-0.381494",Valncia,,61,61,,,1,1,1,
01138185861207547549,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46879,-0.38815",Valncia,85,75,80,,,1,1,,2
00674938867045217998,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.48772,-0.37968",Valncia,,,,4.73,96,1,1,2,3
00000000000041501125,"Habitación en València, España",Habitación,Habitación,Valencia,"39.44498,-0.33261",Valncia,45,43,44,,,1,1,1,
01035324534528319345,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.461,-0.3907",Valncia,148,100,124,,,1,1,4,4
01094214460185510111,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4791,-0.3766",Valncia,158,,158,,,1,1,1,2
00000000000044047472,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47338,-0.38034",Valncia,,,,,,1,1,2,4
01006330979307097886,"Habitación en Paterna, España",Habitación,Habitación,Valencia,"39.5167,-0.4208",Paterna,28,28,28,,,1,1,1,
00000000000010354931,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47089,-0.34548",Valncia,125,80,102,4.77,308,2,1,3,4
01120046262220884967,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.487471,-0.357388",Valncia,135,,135,,,5,2,5,5
00932531460571728273,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.474348,-0.386978",Valencia,97,59,78,4.64,14,1,1,1,
00000000000043565756,"Habitación en València, España",Habitación,Habitación,Valencia,"39.47217,-0.33979",Valncia,40,40,40,4.79,28,1,1,2,
01151271024604727105,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.466754,-0.349771",Valncia,194,103,148,,,1,1,2,4
01150806738635247663,"Habitación privada en: piso en València, España",Habitación privada en,Habitación,Valencia,"39.43435,-0.39162",Valncia,43,43,43,,,1,2,1,2
00572443475553134925,"Habitación en València, España",Habitación,Habitación,Valencia,"39.47575,-0.33676",Valncia,,25,25,,,1,1,2,
00000000000048268258,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46143,-0.36443",Valncia,,95,95,4.55,146,2,1,3,4
00587622014881928335,"Habitación en València, España",Habitación,Habitación,Valencia,"39.38459,-0.33424",Valncia,,,,,,1,1,1,
00812041067986498477,"Habitación en València, España",Habitación,Habitación,Valencia,"39.461369,-0.369367",Valncia,62,62,62,4.55,53,1,1,,
01033406130422445014,"Habitación en València, España",Habitación,Habitación,Valencia,"39.496426,-0.370487",Valncia,30,30,30,,2,1,1,,
01034761182565960830,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4646,-0.3951",Valncia,98,79,88,4.82,34,2,1,3,4
00000000000045071014,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4689,-0.33",Valncia,,,,4.8,54,2,1,3,4
01136138011137581399,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.469199,-0.401613",Valncia,160,138,149,,1,1,1,2,4
01140361142798300173,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4701,-0.405",Valncia,30,,30,,1,1,1,1,
01021788181406227237,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.476394,-0.380699",Valncia,,,,4.67,24,2,2,2,4
00000000000029984433,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46032,-0.37003",Valncia,,,,4.8,75,2,1,2,2
00579014020128805254,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46716,-0.37617",Valncia,168,152,160,4.72,81,1,1,2,4
01107254622847437498,"Habitación privada en: piso en València, España",Habitación privada en,Habitación,Valencia,"39.460802,-0.360407",Valncia,53,54,54,,,1,2,,2
01067993118742707856,"Habitación en València, España",Habitación,Habitación,Valencia,"39.469928,-0.404193",Valncia,29,29,29,,,1,1,,
00830460719034069544,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4967,-0.3836",Valncia,139,87,113,,,1,1,3,4
00974432168145603963,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46387,-0.33195",Valncia,173,107,140,3.29,7,3,1,3,5
00886015044913856273,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4632,-0.3411",Valncia,101,126,114,4.71,24,1,5,,3
00828878938589656878,"Alojamiento entero: piso en Benetúser, España",Alojamiento entero,Alojamiento,Valencia,"39.422911,-0.399085",Benetser,,68,68,,,2,1,2,4
00000000000050410838,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46068,-0.37724",Valncia,,,,4.88,72,1,1,1,2
01150660401894102317,"Habitación privada en: piso en València, España",Habitación privada en,Habitación,Valencia,"39.48391,-0.371981",Valncia,34,34,34,,,1,1,1,1
01038904911260088813,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.449,-0.3321",Valencia,30,30,30,,,1,1,1,
00000000000016578998,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47386,-0.3795",Valncia,,,,4.87,222,1,1,1,2
00000000000048507300,"Alojamiento entero: piso en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.46271,-0.34359",Valencia,,111,111,4.65,103,2,1,3,4
01092691689259355963,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4507,-0.3583",Valncia,286,187,236,,,1,1,1,2
00752502104534304022,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4494,-0.3729",Valncia,20,20,20,4.82,11,1,1,,
01096337860986327323,"Habitación en València, España",Habitación,Habitación,Valencia,"39.454239,-0.389319",Valncia,,,,,,1,1,,
00911598699158349127,"Alojamiento entero: vivienda en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.46448,-0.39921",Valencia,,80,80,,,4,2,,8
01122454045475204310,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4913,-0.3782",Valncia,40,40,40,,2,1,1,1,
00839214565990490310,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4837,-0.3784",Valncia,37,36,36,4.74,34,1,1,1,
01067518406027185876,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.462002,-0.351683",Valncia,65,45,55,4.18,17,1,1,1,2
01098242433350014295,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4499,-0.3346",Valncia,,,,5.0,5,1,1,,
00565187749748664993,"Habitación en València, España",Habitación,Habitación,Valencia,"39.45033,-0.36686",Valncia,,,,4.82,158,1,1,1,
01145396632959055090,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.48607,-0.38619",Valncia,133,103,118,,,1,1,2,4
00755094010111137599,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.45658,-0.36542",Valncia,,75,75,4.76,41,1,1,2,3
01110323943773269008,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4712,-0.3501",Valncia,150,,150,4.8,5,1,1,1,2
00992583678167705655,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4775,-0.3856",Valncia,57,57,57,,,1,1,1,
01137503017795574677,"Habitación en Burjassot, España",Habitación,Habitación,Valencia,"39.51502,-0.41741",Burjassot,25,25,25,,1,1,1,,
00000000000053604361,"Alojamiento entero: vivienda vacacional en València, España",Alojamiento entero,Alojamiento,Valencia,"39.44672,-0.36573",Valncia,431,,431,4.0,10,2,2,4,6
00803535414026269989,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.472289,-0.344125",Valncia,,,,4.89,9,5,2,6,5
00000000000017512637,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.48298,-0.37335",Valncia,,,,,,2,1,3,6
00995556866088059040,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.482485,-0.378417",Valncia,,203,203,4.64,11,3,2,3,6
01094360685791866741,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4684,-0.3499",Valncia,40,40,40,,,1,1,,
01144821396106369015,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4706,-0.3293",Valncia,,143,143,,,2,1,,4
00940474828218016391,"Habitación en València, España",Habitación,Habitación,Valencia,"39.45539,-0.37401",Valncia,,,,,,1,1,1,
00832062981350970760,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.475917,-0.391156",Valncia,320,191,256,4.32,31,3,1,5,6
00000000000017250999,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46858,-0.38114",Valncia,,,,,,2,2,2,4
00000000000035047767,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47617,-0.36336",Valncia,,,,4.64,108,2,5,3,5
01101474077831993391,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4749,-0.3848",Valncia,,190,190,5.0,5,3,2,4,6
01087473057514240488,"Habitación en Manises, España",Habitación,Habitación,Valencia,"39.4865,-0.4511",Manises,30,25,28,,,1,1,1,
00000000000015654681,"Habitación en València, España",Habitación,Habitación,Valencia,"39.45724,-0.39024",Valncia,25,25,25,,,1,1,1,
00000000000007382978,"Habitación en València, España",Habitación,Habitación,Valencia,"39.46957,-0.38902",Valncia,50,40,45,,,1,1,1,
01101110022632139335,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.43439,-0.3939",Valencia,22,22,22,4.4,5,1,1,,
00000000000050185488,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46902,-0.32967",Valncia,,180,180,4.77,56,2,1,2,4
01104192981419402000,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4713,-0.3313",Valncia,,109,109,,2,1,1,,2
00000000000018081252,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46012,-0.37048",Valncia,139,101,120,4.8,309,1,1,1,2
01121499887662315592,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4576,-0.3737",Valncia,115,107,111,4.67,9,1,1,2,3
00000000000019169689,"Alojamiento entero: apto. residencial en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47616,-0.37744",Valncia,,,,,,2,1,2,4
01092071029453243139,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.479877,-0.379484",Valncia,,,,,,1,1,1,2
00556428872344290299,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47201,-0.32921",Valncia,,130,130,,,1,2,,2
00858828324237070728,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4681,-0.3537",Valncia,175,,175,4.77,44,2,2,2,4
00000000000043253229,"Habitación en València, España",Habitación,Habitación,Valencia,"39.46118,-0.3397",Valncia,,50,50,,,1,1,1,
00000000000000960147,"Alojamiento entero: apto. residencial en Valencia, España",Alojamiento entero,Alojamiento,Valencia,"39.47753,-0.37966",Valencia,,90,90,,,1,1,,2
00000000000022792312,"Habitación en València, España",Habitación,Habitación,Valencia,"39.48318,-0.38475",Valncia,,,,4.83,145,1,1,1,
00000000000017908379,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47596,-0.3284",Valncia,,80,80,4.62,276,1,1,1,4
01147086025430935523,"Habitación en València, España",Habitación,Habitación,Valencia,"39.445832,-0.391211",Valncia,35,29,32,5.0,4,1,1,,
00000000000034178981,"Habitación en València, España",Habitación,Habitación,Valencia,"39.47538,-0.34239",Valncia,57,57,57,,,1,1,1,
01148524806118841546,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.45842,-0.36998",Valncia,162,,162,,,1,1,2,4
00000000000026667654,"Habitación en Valencia, España",Habitación,Habitación,Valencia,"39.4686,-0.3841",Valencia,,19,19,4.33,379,1,1,1,
00879726100515701841,"Alojamiento entero: suite con entrada independiente en València, España",Alojamiento entero,Alojamiento,Valencia,"39.44664,-0.33298",Valncia,155,112,134,,,2,1,3,6
00818049592917733471,"Habitación en València, España",Habitación,Habitación,Valencia,"39.4547,-0.3942",Valncia,,27,27,4.91,33,1,1,1,
00972433970376901949,"Habitación en València, España",Habitación,Habitación,Valencia,"39.465715,-0.34581",Valncia,,35,35,4.57,49,1,1,2,
00840644024124983037,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4469,-0.333",Valncia,80,55,68,4.34,38,1,1,1,2
00000000000009896283,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46258,-0.34542",Valncia,,150,150,4.82,227,3,1,4,6
00000000000021017225,"Alojamiento entero: loft en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47233,-0.37573",Valncia,,,,,,1,1,2,3
01095038703180408115,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4758,-0.392",Valncia,,,,4.56,9,1,1,,2
00725922070805710706,"Alojamiento entero: adosado en València, España",Alojamiento entero,Alojamiento,Valencia,"39.4555,-0.38949",Valncia,,,,4.86,95,3,2,5,8
00739931682912569262,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46954,-0.3506",Valncia,,,,,,2,2,2,4
01115178253790103969,,,nan,Valencia,,,,,,,,,1,,
00000000000011822617,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46484,-0.32599",Valncia,,81,81,4.74,256,3,1,4,5
00000000000023977388,"Habitación en València, España",Habitación,Habitación,Valencia,"39.46488,-0.37003",Valncia,,,,4.85,254,1,1,1,
00000000000013139948,"Alojamiento entero: piso en València, España",Alojamiento entero,Alojamiento,Valencia,"39.47025,-0.32739",Valncia,,95,95,4.78,199,1,1,2,4
00000000000048522739,"Alojamiento entero: adosado en València, España",Alojamiento entero,Alojamiento,Valencia,"39.46839,-0.32851",Valncia,,,,,,1,2,1,2
